EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,MonthlyIncome,SalarySlab,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Count
RM1047,44,36-45,No,TravelRarely,Research & Development,20,Life Sciences,1,Male,Research Scientist,3420,Upto 5k,13,3,3,6,5,2,1,3.0,0
RM1052,44,36-45,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,4768,Upto 5k,12,3,3,11,1,0,0,0.0,0
RM1063,44,36-45,No,Travel_Frequently,Research & Development,2,Medical,1,Male,Manufacturing Director,10209,10k-15k,18,3,2,16,2,2,2,2.0,0
RM1079,44,36-45,No,TravelRarely,Research & Development,28,Life Sciences,1,Male,Research Director,16328,15k+,13,3,3,24,20,6,14,17.0,0
RM1141,44,36-45,No,TravelRarely,Research & Development,7,Medical,1,Female,Research Director,19049,15k+,14,3,4,23,22,7,1,10.0,0
RM1166,44,36-45,No,Travel_Frequently,Human Resources,1,Human Resources,1,Male,Human Resources,5743,5k-10k,11,3,3,14,10,7,0,2.0,0
RM1201,44,36-45,No,TravelRarely,Human Resources,1,Life Sciences,1,Female,Human Resources,3195,Upto 5k,18,3,1,8,2,2,2,2.0,0
RM1215,44,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Healthcare Representative,7879,5k-10k,19,3,2,9,8,7,6,7.0,0
RM1280,44,36-45,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,Research Scientist,2342,Upto 5k,12,3,3,6,5,3,2,3.0,1
RM1353,44,36-45,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,5033,5k-10k,15,3,4,10,2,0,2,2.0,0
RM1436,44,36-45,No,TravelRarely,Research & Development,1,Medical,1,Male,Research Scientist,2436,Upto 5k,12,3,3,6,4,3,1,2.0,0
RM068,45,36-45,No,TravelRarely,Research & Development,7,Life Sciences,1,Male,Research Scientist,9724,5k-10k,17,3,3,25,1,0,0,0.0,0
RM154,45,36-45,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2348,Upto 5k,18,3,3,20,17,9,0,15.0,0
RM175,45,36-45,No,TravelRarely,Sales,4,Life Sciences,1,Female,Sales Executive,5006,5k-10k,11,3,1,9,5,4,0,3.0,0
RM195,45,36-45,No,Non-Travel,Research & Development,2,Medical,1,Male,Manager,16792,15k+,23,4,4,22,20,8,11,8.0,0
RM219,45,36-45,No,Non-Travel,Sales,6,Medical,1,Female,Sales Executive,8865,5k-10k,12,3,4,23,19,7,12,8.0,0
RM245,45,36-45,No,TravelRarely,Research & Development,1,Other,1,Male,Manager,19202,15k+,11,3,3,25,24,0,1,7.0,0
RM269,45,36-45,No,TravelRarely,Research & Development,20,Medical,1,Male,Healthcare Representative,13496,10k-15k,14,3,2,21,20,7,4,10.0,0
RM312,45,36-45,No,Travel_Frequently,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,5210,5k-10k,18,3,1,24,24,9,9,11.0,0
RM335,45,36-45,No,TravelRarely,Research & Development,8,Other,1,Male,Research Scientist,3697,Upto 5k,14,3,1,12,10,9,9,8.0,0
RM453,45,36-45,No,TravelRarely,Sales,2,Other,1,Male,Sales Executive,4805,Upto 5k,19,3,2,9,8,7,3,7.0,0
RM505,45,36-45,Yes,Travel_Frequently,Sales,26,Life Sciences,1,Female,Sales Executive,4286,Upto 5k,14,3,4,5,1,1,0,0.0,1
RM565,45,36-45,No,TravelRarely,Sales,2,Technical Degree,1,Male,Sales Representative,6632,5k-10k,13,3,1,9,8,7,3,1.0,0
RM604,45,36-45,No,TravelRarely,Research & Development,2,Life Sciences,1,Female,Research Scientist,2274,Upto 5k,14,3,4,1,1,0,0,0.0,0
RM626,45,36-45,No,TravelRarely,Sales,9,Marketing,1,Male,Sales Executive,10761,10k-15k,12,3,3,18,5,4,0,2.0,0
RM697,45,36-45,No,Non-Travel,Research & Development,4,Life Sciences,1,Male,Laboratory Technician,4447,Upto 5k,12,3,2,9,9,7,0,8.0,0
RM714,45,36-45,No,TravelRarely,Research & Development,1,Medical,1,Female,Laboratory Technician,2270,Upto 5k,14,3,4,8,5,3,0,2.0,0
RM719,45,36-45,No,Non-Travel,Research & Development,23,Life Sciences,1,Male,Laboratory Technician,3633,Upto 5k,15,3,3,9,9,8,0,8.0,0
RM756,45,36-45,No,TravelRarely,Sales,11,Life Sciences,1,Female,Manager,17650,15k+,13,3,2,26,9,3,1,1.0,0
RM760,45,36-45,No,TravelRarely,Human Resources,24,Medical,1,Male,Human Resources,2177,Upto 5k,16,3,1,6,6,3,0,4.0,0
RM806,45,36-45,No,Non-Travel,Sales,9,Life Sciences,1,Female,Sales Executive,5593,5k-10k,13,3,4,15,15,10,4,12.0,0
RM855,45,36-45,No,TravelRarely,Research & Development,7,Medical,1,Female,Research Scientist,4477,Upto 5k,19,3,3,7,3,2,0,2.0,0
RM914,45,36-45,Yes,TravelRarely,Sales,2,Marketing,1,Female,Manager,18824,15k+,16,3,1,26,24,10,1,11.0,1
RM937,45,36-45,No,Travel_Frequently,Research & Development,25,Medical,1,Female,Manager,18061,15k+,22,4,3,22,0,0,0,0.0,0
RM1035,45,36-45,No,TravelRarely,Research & Development,20,Medical,1,Male,Healthcare Representative,10851,10k-15k,18,3,2,24,7,7,0,7.0,0
RM1038,45,36-45,No,TravelRarely,Research & Development,29,Technical Degree,1,Male,Manufacturing Director,9380,5k-10k,18,3,4,10,3,1,1,2.0,0
RM1093,45,36-45,No,TravelRarely,Research & Development,28,Technical Degree,1,Male,Research Scientist,2132,Upto 5k,20,4,4,8,5,4,0,3.0,0
RM1100,45,36-45,No,TravelRarely,Research & Development,1,Technical Degree,1,Male,Healthcare Representative,7441,5k-10k,12,3,1,10,10,8,7,7.0,0
RM1143,45,36-45,No,TravelRarely,Research & Development,5,Medical,1,Female,Laboratory Technician,5769,5k-10k,14,3,1,10,10,7,1,4.0,0
RM1144,45,36-45,No,Non-Travel,Sales,26,Marketing,1,Male,Sales Executive,4385,Upto 5k,15,3,1,10,10,7,4,5.0,0
RM1161,45,36-45,No,TravelRarely,Research & Development,2,Other,1,Female,Manufacturing Director,5770,5k-10k,19,3,1,10,10,7,3,9.0,0
RM1222,45,36-45,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,10748,10k-15k,23,4,4,25,23,15,14,4.0,0
RM1226,45,36-45,No,TravelRarely,Research & Development,28,Technical Degree,1,Female,Research Director,16704,15k+,11,3,3,21,21,6,8,6.0,0
RM1244,45,36-45,No,TravelRarely,Human Resources,4,Life Sciences,1,Female,Human Resources,9756,5k-10k,21,4,3,9,5,0,0,3.0,0
RM1315,45,36-45,No,Non-Travel,Sales,2,Life Sciences,1,Female,Sales Executive,5154,5k-10k,22,4,2,10,8,7,5,7.0,0
RM1347,45,36-45,No,TravelRarely,Research & Development,25,Life Sciences,1,Female,Manufacturing Director,5906,5k-10k,13,3,4,10,9,8,3,8.0,0
RM1363,45,36-45,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Healthcare Representative,5399,5k-10k,12,3,3,12,4,2,0,3.0,0
RM1455,45,36-45,No,TravelRarely,Sales,20,Life Sciences,1,Female,Sales Executive,4850,Upto 5k,15,3,3,8,5,3,0,1.0,0
RM049,46,46-55,No,Travel_Frequently,Sales,5,Marketing,1,Male,Sales Executive,5772,5k-10k,21,4,3,14,9,6,0,8.0,0
RM080,46,46-55,No,TravelRarely,Human Resources,5,Medical,1,Male,Human Resources,5021,5k-10k,22,4,4,16,4,2,0,2.0,0
RM090,46,46-55,Yes,TravelRarely,Sales,9,Medical,1,Male,Sales Executive,9619,5k-10k,16,3,4,9,9,8,4,7.0,1
RM094,46,46-55,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Healthcare Representative,10673,10k-15k,13,3,3,21,10,9,9,5.0,0
RM179,46,46-55,No,TravelRarely,Sales,1,Marketing,1,Female,Sales Executive,10453,10k-15k,25,4,3,24,24,13,15,7.0,0
RM264,46,46-55,No,TravelRarely,Sales,2,Technical Degree,1,Female,Manager,16872,15k+,12,3,2,28,7,7,7,7.0,0
RM366,46,46-55,No,Non-Travel,Research & Development,7,Medical,1,Female,Manufacturing Director,5258,5k-10k,14,3,3,7,1,0,0,0.0,0
RM413,46,46-55,No,TravelRarely,Research & Development,18,Medical,1,Female,Manufacturing Director,4810,Upto 5k,14,3,3,19,10,7,0,8.0,0
RM430,46,46-55,No,TravelRarely,Research & Development,2,Life Sciences,1,Male,Research Director,17861,15k+,13,3,3,26,3,2,0,1.0,0
RM434,46,46-55,No,TravelRarely,Sales,10,Marketing,1,Female,Sales Executive,9071,5k-10k,19,3,3,15,3,2,1,2.0,0
RM466,46,46-55,No,Travel_Frequently,Research & Development,18,Medical,1,Female,Healthcare Representative,10527,10k-15k,11,3,4,28,2,2,1,2.0,0
RM724,46,46-55,No,TravelRarely,Research & Development,7,Medical,1,Male,Manufacturing Director,10845,10k-15k,13,3,2,13,8,7,0,7.0,0
RM771,46,46-55,No,TravelRarely,Research & Development,1,Medical,1,Male,Research Director,19627,15k+,17,3,4,23,2,2,2,2.0,0
RM779,46,46-55,No,TravelRarely,Research & Development,8,Life Sciences,1,Female,Research Scientist,4615,Upto 5k,23,4,1,19,16,13,1,7.0,0
RM811,46,46-55,No,TravelRarely,Sales,3,Marketing,1,Male,Manager,17465,15k+,12,3,4,23,12,9,4,9.0,0
RM862,46,46-55,No,TravelRarely,Sales,2,Marketing,1,Female,Manager,17048,15k+,23,4,1,28,26,15,15,9.0,0
RM870,46,46-55,No,TravelRarely,Research & Development,15,Life Sciences,1,Male,Research Director,19081,15k+,11,3,1,25,4,2,0,3.0,0
RM878,46,46-55,No,TravelRarely,Research & Development,2,Technical Degree,1,Male,Manufacturing Director,7379,5k-10k,11,3,3,12,6,3,1,4.0,0
RM917,46,46-55,No,TravelRarely,Sales,4,Marketing,1,Female,Manager,18789,15k+,14,3,3,26,11,4,0,8.0,0
RM944,46,46-55,No,TravelRarely,Human Resources,1,Life Sciences,1,Female,Human Resources,3423,Upto 5k,12,3,3,10,7,6,5,7.0,0
RM1032,46,46-55,Yes,TravelRarely,Sales,9,Marketing,1,Male,Sales Executive,10096,10k-15k,11,3,1,28,7,7,4,3.0,1
RM1081,46,46-55,No,TravelRarely,Sales,3,Life Sciences,1,Female,Manager,16606,15k+,12,3,4,23,13,12,5,1.0,0
RM1136,46,46-55,No,TravelRarely,Sales,1,Life Sciences,1,Male,Manager,17567,15k+,15,3,2,27,26,0,0,12.0,0
RM1232,46,46-55,No,TravelRarely,Research & Development,13,Life Sciences,1,Male,Healthcare Representative,5562,5k-10k,14,3,4,19,10,7,0,9.0,0
RM1236,46,46-55,No,TravelRarely,Sales,2,Life Sciences,1,Male,Sales Executive,10368,10k-15k,12,3,2,13,10,6,0,3.0,0
RM1278,46,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Director,19328,15k+,17,3,3,24,2,1,2,2.0,0
RM1286,46,46-55,No,Non-Travel,Sales,26,Life Sciences,1,Male,Sales Executive,7991,5k-10k,15,3,3,6,2,2,2,2.0,0
RM1299,46,46-55,Yes,TravelRarely,Research & Development,21,Medical,1,Female,Healthcare Representative,8926,5k-10k,22,4,4,13,9,7,3,7.0,1
RM1323,46,46-55,No,TravelRarely,Research & Development,2,Life Sciences,1,Male,Manufacturing Director,8578,5k-10k,14,3,3,12,9,8,4,7.0,0
RM1328,46,46-55,No,TravelRarely,Sales,3,Technical Degree,1,Female,Sales Executive,13225,10k-15k,12,3,4,25,19,17,2,8.0,0
RM1334,46,46-55,Yes,TravelRarely,Sales,10,Life Sciences,1,Female,Sales Executive,7314,5k-10k,21,4,3,14,8,7,0,7.0,1
RM272,47,46-55,Yes,Non-Travel,Research & Development,29,Life Sciences,1,Male,Manager,11849,10k-15k,12,3,4,10,10,7,9,9.0,1
RM330,47,46-55,No,TravelRarely,Research & Development,5,Life Sciences,1,Male,Research Director,18300,15k+,11,3,2,21,3,2,1,1.0,0
RM348,47,46-55,No,Travel_Frequently,Sales,4,Medical,1,Male,Sales Representative,2976,Upto 5k,19,3,1,5,0,0,0,0.0,0
RM429,47,46-55,No,TravelRarely,Research & Development,2,Medical,1,Female,Manufacturing Director,5070,5k-10k,13,3,3,20,5,0,0,4.0,0
RM533,47,46-55,No,TravelRarely,Sales,14,Marketing,1,Male,Sales Executive,4960,Upto 5k,12,3,4,20,7,7,1,7.0,0
RM545,47,46-55,No,Travel_Frequently,Sales,3,Medical,1,Female,Sales Executive,13770,10k-15k,12,3,4,28,22,2,11,13.0,0
RM567,47,46-55,Yes,Travel_Frequently,Sales,27,Life Sciences,1,Female,Sales Executive,6397,5k-10k,12,3,4,8,5,4,1,3.0,1
RM593,47,46-55,No,TravelRarely,Research & Development,2,Other,1,Female,Manager,16752,15k+,11,3,3,26,26,14,3,0.0,0
RM652,47,46-55,No,TravelRarely,Sales,2,Marketing,1,Female,Sales Executive,4537,Upto 5k,22,4,1,8,7,6,7,7.0,0
RM666,47,46-55,No,TravelRarely,Sales,2,Life Sciences,1,Female,Sales Representative,3294,Upto 5k,18,3,1,3,3,2,1,2.0,0
RM708,47,46-55,No,Travel_Frequently,Research & Development,16,Medical,1,Male,Manufacturing Director,5067,5k-10k,19,3,3,20,19,10,2,7.0,0
RM720,47,46-55,No,TravelRarely,Sales,4,Life Sciences,1,Female,Sales Executive,4163,Upto 5k,17,3,3,9,9,0,0,7.0,0
RM1021,47,46-55,No,TravelRarely,Research & Development,1,Technical Degree,1,Male,Research Scientist,3420,Upto 5k,12,3,3,17,6,5,1,2.0,0
RM1025,47,46-55,No,TravelRarely,Research & Development,2,Medical,1,Female,Research Director,17169,15k+,19,3,2,26,20,17,5,6.0,0
RM1068,47,46-55,No,TravelRarely,Sales,14,Medical,1,Female,Sales Executive,4591,Upto 5k,17,3,3,11,5,4,1,2.0,0
RM1155,47,46-55,No,TravelRarely,Human Resources,26,Life Sciences,1,Female,Manager,19658,15k+,11,3,3,27,5,2,1,0.0,0
RM1195,47,46-55,No,TravelRarely,Sales,2,Life Sciences,1,Female,Manager,15972,15k+,14,3,3,29,3,2,1,2.0,0
RM1224,47,46-55,Yes,Travel_Frequently,Sales,9,Life Sciences,1,Male,Sales Executive,12936,10k-15k,11,3,3,25,23,5,14,10.0,1
RM1235,47,46-55,No,Non-Travel,Sales,2,Marketing,1,Male,Sales Executive,4978,Upto 5k,11,3,4,4,1,0,0,0.0,0
RM1304,47,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Female,Manufacturing Director,10333,10k-15k,12,3,3,28,22,11,14,10.0,0
RM1322,47,46-55,No,TravelRarely,Research & Development,9,Life Sciences,1,Female,Laboratory Technician,2105,Upto 5k,12,3,3,7,2,2,2,0.0,0
RM1371,47,46-55,No,Non-Travel,Research & Development,14,Technical Degree,1,Male,Research Scientist,5467,5k-10k,18,3,3,16,8,7,1,7.0,0
RM1415,47,46-55,No,TravelRarely,Research & Development,25,Medical,1,Male,Healthcare Representative,8633,5k-10k,23,4,2,25,17,14,12,11.0,0
RM1422,47,46-55,No,Non-Travel,Research & Development,1,Medical,1,Female,Research Director,11957,10k-15k,18,3,1,14,13,8,5,12.0,0
RM051,48,46-55,Yes,TravelRarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,5381,5k-10k,13,3,4,23,1,0,0,0.0,1
RM353,48,46-55,No,TravelRarely,Sales,29,Medical,1,Female,Manager,12504,10k-15k,21,4,2,15,0,0,0,0.0,0
RM445,48,46-55,No,TravelRarely,Sales,2,Marketing,1,Female,Sales Executive,4051,Upto 5k,14,3,1,14,9,7,6,7.0,0
RM493,48,46-55,No,TravelRarely,Research & Development,1,Life Sciences,1,Female,Manager,15402,15k+,11,3,1,21,3,2,0,2.0,0
RM521,48,46-55,No,TravelRarely,Sales,2,Marketing,1,Male,Sales Executive,8120,5k-10k,12,3,4,12,2,2,2,2.0,0
RM679,48,46-55,No,TravelRarely,Research & Development,20,Medical,1,Male,Research Scientist,2259,Upto 5k,17,3,1,13,0,0,0,0.0,0
RM736,48,46-55,No,TravelRarely,Research & Development,6,Life Sciences,1,Male,Healthcare Representative,4240,Upto 5k,13,3,4,19,2,2,2,2.0,0
RM737,48,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Male,Healthcare Representative,10999,10k-15k,14,3,2,27,15,11,4,8.0,0
RM805,48,46-55,No,Non-Travel,Research & Development,1,Medical,1,Male,Manager,16885,15k+,22,4,3,27,5,4,2,1.0,0
RM902,48,46-55,No,TravelRarely,Research & Development,2,Technical Degree,1,Male,Laboratory Technician,2559,Upto 5k,11,3,3,7,1,0,0,0.0,0
RM905,48,46-55,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Research Director,18265,15k+,12,3,3,25,1,0,0,0.0,0
RM970,48,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Male,Manufacturing Director,7898,5k-10k,11,3,3,11,10,9,0,8.0,0
RM1039,48,46-55,No,TravelRarely,Sales,7,Marketing,1,Male,Sales Executive,5486,5k-10k,11,3,1,15,2,2,2,2.0,0
RM1104,48,46-55,No,TravelRarely,Sales,16,Life Sciences,1,Female,Sales Executive,6439,5k-10k,14,3,3,18,8,7,7,7.0,0
RM1115,48,46-55,No,TravelRarely,Research & Development,15,Other,1,Female,Research Scientist,2367,Upto 5k,12,3,4,10,8,2,7,6.0,0
RM1167,48,46-55,No,Travel_Frequently,Research & Development,4,Medical,1,Male,Manager,15202,15k+,25,4,2,23,2,2,2,2.0,0
RM1205,48,46-55,Yes,Travel_Frequently,Sales,7,Medical,1,Female,Sales Representative,2655,Upto 5k,11,3,3,19,9,7,7,7.0,1
RM1332,48,46-55,No,TravelRarely,Research & Development,10,Life Sciences,1,Male,Research Director,19665,15k+,12,3,4,29,22,10,12,9.0,0
RM1352,48,46-55,No,Travel_Frequently,Research & Development,22,Medical,1,Female,Manager,17174,15k+,11,3,2,24,22,17,4,7.0,0
RM002,49,46-55,No,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Research Scientist,5130,5k-10k,23,4,4,10,10,7,1,7.0,0
RM130,49,46-55,No,TravelRarely,Research & Development,20,Medical,1,Female,Manufacturing Director,6567,5k-10k,14,3,3,16,15,11,5,11.0,0
RM202,49,46-55,No,Non-Travel,Research & Development,18,Life Sciences,1,Male,Manufacturing Director,6804,5k-10k,15,3,1,7,7,7,1,7.0,0
RM291,49,46-55,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Research Director,18665,15k+,11,3,4,22,3,2,1,2.0,0
RM317,49,46-55,No,TravelRarely,Research & Development,1,Technical Degree,1,Female,Healthcare Representative,13964,10k-15k,12,3,4,25,7,1,0,7.0,0
RM376,49,46-55,No,TravelRarely,Research & Development,7,Other,1,Male,Healthcare Representative,10965,10k-15k,24,4,3,26,5,2,0,0.0,0
RM474,49,46-55,No,TravelRarely,Research & Development,18,Life Sciences,1,Male,Research Director,19502,15k+,17,3,3,31,31,9,0,9.0,0
RM608,49,46-55,Yes,TravelRarely,Sales,11,Marketing,1,Female,Sales Executive,7654,5k-10k,18,3,1,9,9,8,7,7.0,1
RM640,49,46-55,No,TravelRarely,Research & Development,1,Technical Degree,1,Female,Research Scientist,3580,Upto 5k,16,3,2,7,4,2,0,2.0,0
RM678,49,46-55,No,TravelRarely,Research & Development,8,Other,1,Female,Laboratory Technician,7403,5k-10k,11,3,3,29,26,9,1,7.0,0
RM822,49,46-55,No,TravelRarely,Sales,8,Technical Degree,1,Male,Sales Executive,13120,10k-15k,17,3,2,22,9,8,2,3.0,0
RM900,49,46-55,No,TravelRarely,Research & Development,4,Medical,1,Male,Manager,18711,15k+,13,3,3,23,1,0,0,0.0,0
RM1007,49,46-55,Yes,Travel_Frequently,Research & Development,28,Life Sciences,1,Male,Laboratory Technician,4284,Upto 5k,20,4,1,20,4,3,1,3.0,1
RM1045,49,46-55,No,TravelRarely,Research & Development,5,Technical Degree,1,Male,Healthcare Representative,6651,5k-10k,14,3,2,20,3,2,1,2.0,0
RM1055,49,46-55,No,TravelRarely,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,10466,10k-15k,14,3,2,29,8,7,0,7.0,0
RM1072,49,46-55,No,TravelRarely,Research & Development,3,Medical,1,Female,Laboratory Technician,4789,Upto 5k,25,4,1,10,3,2,1,2.0,0
RM1148,49,46-55,No,TravelRarely,Research & Development,25,Life Sciences,1,Female,Laboratory Technician,3211,Upto 5k,14,3,4,10,9,6,1,4.0,0
RM1177,49,46-55,No,TravelRarely,Research & Development,22,Other,1,Female,Research Director,16413,15k+,16,3,2,27,4,2,1,2.0,0
RM1182,49,46-55,No,TravelRarely,Research & Development,6,Life Sciences,1,Female,Healthcare Representative,13966,10k-15k,19,3,2,30,15,11,2,12.0,0
RM1193,49,46-55,No,TravelRarely,Research & Development,16,Medical,1,Female,Laboratory Technician,2587,Upto 5k,16,3,2,17,2,2,2,2.0,0
RM1196,49,46-55,No,TravelRarely,Research & Development,1,Life Sciences,1,Male,Manager,15379,15k+,14,3,1,23,8,7,0,0.0,0
RM1255,49,46-55,No,TravelRarely,Sales,11,Marketing,1,Female,Sales Executive,4507,Upto 5k,12,3,3,8,5,1,0,4.0,0
RM1378,49,46-55,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Research Director,19161,15k+,15,3,4,28,5,4,4,3.0,0
RM1469,49,46-55,No,Travel_Frequently,Sales,2,Medical,1,Male,Sales Executive,5390,5k-10k,14,3,4,17,9,6,0,8.0,0
RM037,50,46-55,Yes,TravelRarely,Sales,3,Marketing,1,Male,Sales Representative,2683,Upto 5k,14,3,3,3,3,2,0,2.0,1
RM063,50,46-55,No,TravelRarely,Research & Development,7,Medical,1,Female,Research Director,18740,15k+,12,3,4,29,27,3,13,8.0,0
RM107,50,46-55,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Female,Research Director,18172,15k+,19,3,1,28,8,3,0,7.0,0
RM132,50,46-55,No,Travel_Frequently,Sales,12,Marketing,1,Female,Sales Executive,9208,5k-10k,11,3,4,16,2,2,2,1.0,0
RM166,50,46-55,No,TravelRarely,Research & Development,11,Life Sciences,1,Female,Manager,19926,15k+,15,3,2,21,5,4,4,4.0,0
RM184,50,46-55,No,TravelRarely,Research & Development,1,Medical,1,Male,Laboratory Technician,3690,Upto 5k,15,3,4,5,3,2,0,2.0,0
RM234,50,46-55,No,TravelRarely,Sales,1,Medical,1,Female,Manager,19517,15k+,11,3,3,32,7,0,0,6.0,0
RM280,50,46-55,No,TravelRarely,Research & Development,4,Life Sciences,1,Male,Research Director,19144,15k+,14,3,1,28,10,4,1,6.0,0
RM368,50,46-55,No,TravelRarely,Research & Development,10,Technical Degree,1,Male,Healthcare Representative,10496,10k-15k,15,3,4,20,4,3,1,3.0,0
RM426,50,46-55,No,TravelRarely,Research & Development,29,Life Sciences,1,Male,Manager,17046,15k+,15,3,2,28,27,10,15,7.0,0
RM478,50,46-55,No,Travel_Frequently,Human Resources,3,Medical,1,Male,Manager,18200,15k+,11,3,3,32,32,5,10,7.0,0
RM524,50,46-55,No,TravelRarely,Research & Development,28,Medical,1,Male,Laboratory Technician,3221,Upto 5k,11,3,3,20,20,8,3,8.0,0
RM529,50,46-55,Yes,Travel_Frequently,Sales,8,Technical Degree,1,Male,Sales Executive,6796,5k-10k,14,3,1,18,4,3,1,3.0,1
RM540,50,46-55,No,TravelRarely,Sales,8,Marketing,1,Male,Sales Representative,3875,Upto 5k,15,3,4,4,2,2,2,2.0,0
RM589,50,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Director,17639,15k+,16,3,4,30,4,3,0,3.0,0
RM654,50,46-55,No,Non-Travel,Research & Development,2,Life Sciences,1,Male,Manager,17924,15k+,11,3,4,31,31,6,14,7.0,0
RM715,50,46-55,No,TravelRarely,Research & Development,1,Medical,1,Male,Research Director,17399,15k+,22,4,3,32,5,4,1,3.0,0
RM722,50,46-55,No,TravelRarely,Research & Development,24,Life Sciences,1,Male,Manufacturing Director,13973,10k-15k,18,3,4,22,12,11,1,5.0,0
RM743,50,46-55,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2380,Upto 5k,18,3,2,8,1,0,0,0.0,0
RM752,50,46-55,No,Non-Travel,Sales,1,Life Sciences,1,Female,Sales Executive,6347,5k-10k,12,3,1,19,18,7,0,13.0,0
RM767,50,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Research Director,19237,15k+,11,3,4,29,8,1,7,7.0,0
RM802,50,46-55,Yes,Travel_Frequently,Sales,1,Other,1,Male,Sales Executive,4728,Upto 5k,14,3,4,5,0,0,0,0.0,1
RM868,50,46-55,No,Travel_Frequently,Research & Development,2,Medical,1,Female,Manager,17856,15k+,22,4,3,32,2,2,2,2.0,0
RM946,50,46-55,No,TravelRarely,Research & Development,28,Life Sciences,1,Female,Research Director,16880,15k+,11,3,2,25,3,2,1,2.0,0
RM1087,50,46-55,No,Travel_Frequently,Research & Development,22,Medical,1,Male,Research Director,14411,10k-15k,13,3,4,32,32,6,13,9.0,0
RM1127,50,46-55,No,TravelRarely,Sales,9,Marketing,1,Male,Manager,19331,15k+,16,3,3,27,1,0,0,0.0,0
RM1139,50,46-55,No,Travel_Frequently,Research & Development,20,Medical,1,Male,Healthcare Representative,11245,10k-15k,15,3,3,32,30,8,12,13.0,0
RM1178,50,46-55,No,TravelRarely,Research & Development,17,Life Sciences,1,Female,Research Director,13269,10k-15k,15,3,3,19,14,11,1,11.0,0
RM1453,50,46-55,Yes,Travel_Frequently,Sales,1,Life Sciences,1,Male,Sales Executive,6728,5k-10k,12,3,4,12,6,3,0,1.0,1
RM1462,50,46-55,Yes,TravelRarely,Sales,28,Marketing,1,Male,Sales Executive,10854,10k-15k,13,3,2,20,3,2,2,0.0,1
RM088,51,46-55,No,TravelRarely,Research & Development,9,Life Sciences,1,Male,Laboratory Technician,2075,Upto 5k,23,4,2,10,4,2,0,3.0,0
RM092,51,46-55,No,TravelRarely,Sales,21,Marketing,1,Male,Sales Executive,5441,5k-10k,22,4,4,11,10,7,1,0.0,0
RM111,51,46-55,No,Travel_Frequently,Research & Development,1,Medical,1,Female,Healthcare Representative,7484,5k-10k,20,4,3,23,13,12,12,8.0,0
RM124,51,46-55,No,TravelRarely,Research & Development,6,Life Sciences,1,Male,Research Director,19537,15k+,13,3,3,23,20,18,15,15.0,0
RM137,51,46-55,Yes,Travel_Frequently,Research & Development,8,Life Sciences,1,Male,Manufacturing Director,10650,10k-15k,15,3,4,18,4,2,0,3.0,1
RM157,51,46-55,No,TravelRarely,Research & Development,7,Medical,1,Male,Manufacturing Director,6132,5k-10k,17,3,3,10,1,0,0,0.0,0
RM190,51,46-55,No,TravelRarely,Research & Development,3,Medical,1,Female,Healthcare Representative,13734,10k-15k,18,3,3,21,7,7,1,0.0,0
RM214,51,46-55,No,TravelRarely,Research & Development,8,Life Sciences,1,Male,Research Director,12490,10k-15k,16,3,4,16,10,9,4,7.0,0
RM300,51,46-55,No,TravelRarely,Research & Development,2,Medical,1,Male,Manufacturing Director,5482,5k-10k,18,3,4,13,4,1,1,2.0,0
RM377,51,46-55,No,TravelRarely,Sales,14,Life Sciences,1,Female,Sales Executive,4936,Upto 5k,11,3,3,18,7,7,0,7.0,0
RM617,51,46-55,No,TravelRarely,Sales,26,Marketing,1,Female,Manager,16307,15k+,14,3,3,29,20,6,4,17.0,0
RM780,51,46-55,Yes,TravelRarely,Research & Development,4,Life Sciences,1,Male,Research Scientist,2461,Upto 5k,12,3,3,18,10,0,2,7.0,1
